-56.917, 14.023, 95.866
-54.927, 14.216, 96.681
-52.932, 14.367, 98.328
-50.936, 14.489, 99.151
-48.939, 14.599, 99.221
-46.943, 14.714, 97.634
-44.947, 14.85, 96.864
-42.955, 15.025, 95.392
-40.968, 15.249, 94.702
-38.99, 15.546, 93.453
-37.025, 15.916, 92.435
-35.079, 16.379, 92.037
-33.158, 16.934, 91.501
-31.27, 17.593, 91.374
-29.419, 18.349, 91.404
-27.615, 19.212, 89.782
-25.857, 20.165, 86.907
-24.153, 21.211, 83.934
-22.505, 22.344, 80.852
-20.911, 23.551, 77.647
-19.37, 24.825, 74.305
-17.882, 26.162, 70.804
-16.446, 27.553, 67.122
-15.06, 28.995, 63.225
-13.721, 30.48, 59.071
-12.427, 32.005, 54.602
-11.175, 33.564, 49.734
-9.961, 35.154, 44.334
-8.783, 36.77, 38.178
-7.638, 38.409, 30.815
-6.524, 40.07, 21.013
-6.489, 40.23, 20
-7.734, 38.666, 40
-9.078, 37.184, 60
-10.496, 35.775, 80
-11.997, 34.453, 79.159
-13.564, 33.212, 75.883
-15.201, 32.064, 72.459
-16.896, 31.002, 68.865
-18.653, 30.048, 65.073
-20.463, 29.196, 61.046
-22.322, 28.463, 56.734
-24.232, 27.868, 52.066
-26.185, 27.443, 46.937
-28.173, 27.241, 41.176
-30.167, 27.345, 34.472
-32.062, 27.957, 26.128
-33.45, 29.352, 20
-33.824, 31.291, 40.039
-33.396, 33.236, 55.057
-32.585, 35.062, 50.238
-31.732, 36.871, 44.9
-31.079, 38.759, 38.84
-30.785, 40.731, 31.656
-31.149, 42.681, 22.322
-32.359, 44.251, 44.467
-34.058, 45.292, 69.737
-35.94, 45.962, 84.446
-37.887, 46.42, 89.94
-39.86, 46.741, 93.424
-41.847, 46.973, 95.678
-43.839, 47.146, 97.173
-45.835, 47.276, 97.728
-47.832, 47.375, 98.573
-49.831, 47.452, 98.895
-51.83, 47.515, 99.167
-53.829, 47.565, 99.592
-55.829, 47.609, 99.76
-57.828, 47.648, 98.616
-59.828, 47.685, 96.006
-60.541, 47.701, 95.058
-58.541, 47.676, 92.347
-56.541, 47.65, 89.554
-54.541, 47.625, 86.672
-52.542, 47.599, 83.69
-50.542, 47.574, 80.598
-48.542, 47.548, 77.382
-46.542, 47.523, 74.027
-44.542, 47.498, 70.512
-42.542, 47.472, 66.813
-40.543, 47.447, 62.897
-38.543, 47.421, 58.72
-36.543, 47.396, 54.222
-34.543, 47.37, 49.315
-32.543, 47.345, 43.863
-30.543, 47.319, 37.63
-28.544, 47.294, 30.133
-26.544, 47.268, 20
-25.925, 47.26, 0
-25.925, 47.26, 0
-5.927, 47.006, 0
endData
127
100
200
-56.917, 14.023, -40.972, 15.819, -24.802, 11.552, -5.938, 40.972
-5.938, 40.972, -16.942, 25.476, -39.176, 22.557, -32.663, 34.909
-32.663, 34.909, -26.15, 47.26, -36.705, 47.26, -61.184, 47.71
-61.184, 47.71, -43.555, 47.485, -43.555, 47.485, -25.925, 47.26
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"ZoyJLTYX94","x":-56.917273171672235,"y":14.022705716695132,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"Q7BsOBM7Pk","x":-40.97217218055509,"y":15.819336814285796,"lock":false,"visible":true,"__type":"control"},{"uid":"7MvIJNRMa7","x":-24.802492302239116,"y":11.55233795750797,"lock":false,"visible":true,"__type":"control"},{"uid":"RHGbMT2whw","x":-5.937865777537144,"y":40.97217218055509,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"qr2POeRhLq","xPos":0.875,"yPos":1,"followBentRate":true},{"uid":"hsFpTIaFpL","xPos":0.96875,"yPos":0,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"ULvOvsTG5X"},{"controls":[{"uid":"RHGbMT2whw","x":-5.937865777537144,"y":40.97217218055509,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"4vUDza5NOX","x":-16.942231250279963,"y":25.476228963835617,"lock":false,"visible":true,"__type":"control"},{"uid":"2lhh3ofBa3","x":-39.17554108296443,"y":22.556703430250792,"lock":false,"visible":true,"__type":"control"},{"uid":"OMrGZBF6ty","x":-32.66275335419827,"y":34.908542226186604,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"os7AqTpriE","xPos":0.15789473684210525,"yPos":1,"followBentRate":true},{"uid":"0H96RvzfcO","xPos":0.9285714285714286,"yPos":0.4846150190688474,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"Nu1KV12dOi"},{"controls":[{"uid":"OMrGZBF6ty","x":-32.66275335419827,"y":34.908542226186604,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"nLt9yIWa1A","x":-26.149965625432117,"y":47.26038102212242,"lock":false,"visible":true,"__type":"control"},{"uid":"08SrI1Mg0z","x":-36.70517332377727,"y":47.26038102212242,"lock":false,"visible":true,"__type":"control"},{"uid":"4y85yoexaN","x":-61.18427202845007,"y":47.709538796520086,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"NrIWIutOby","xPos":0.15,"yPos":1,"followBentRate":true},{"uid":"SKNEC5zAI4","xPos":0.95,"yPos":1,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"EmGIjkG5O2"},{"controls":[{"uid":"4y85yoexaN","x":-61.18427202845007,"y":47.709538796520086,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"7N7NcYOSSE","x":-25.925386738233282,"y":47.26038102212242,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"4ezO78JLbS"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"thedream","uid":"rIdfB7bnnS","lock":false,"visible":true}]}
