-60.511, 14.023, 100
-58.543, 14.382, 100
-56.576, 14.742, 100
-54.608, 15.101, 100
-52.641, 15.46, 100
-50.673, 15.82, 100
-48.706, 16.179, 100
-46.738, 16.539, 100
-44.771, 16.898, 100
-42.804, 17.258, 100
-40.836, 17.617, 100
-38.869, 17.976, 100
-36.901, 18.336, 100
-34.934, 18.695, 100
-32.966, 19.055, 100
-30.999, 19.414, 100
-29.032, 19.774, 100
-27.064, 20.133, 100
-25.097, 20.493, 100
-23.129, 20.852, 100
-21.162, 21.211, 100
-19.194, 21.571, 99.957
-17.227, 21.93, 97.383
-15.259, 22.29, 94.739
-13.616, 23.038, 92.287
-12.91, 24.909, 89.492
-12.203, 26.78, 86.607
-11.496, 28.651, 83.623
-10.789, 30.522, 80.528
-10.082, 32.393, 77.31
-9.376, 34.264, 73.951
-8.669, 36.135, 70.433
-7.962, 38.006, 66.729
-7.255, 39.876, 62.808
-6.548, 41.747, 58.624
-6.237, 41.864, 57.9
-6.476, 39.879, 53.337
-6.904, 37.927, 48.345
-7.661, 36.082, 42.784
-8.849, 34.489, 36.413
-10.529, 33.439, 44.825
-12.48, 33.059, 66.064
-14.472, 33.171, 81.517
-16.429, 33.577, 86.489
-18.339, 34.168, 92.852
-20.214, 34.863, 94.886
-22.063, 35.625, 96.446
-23.892, 36.433, 98.662
-25.71, 37.269, 99.485
-27.521, 38.117, 99.808
-29.331, 38.968, 99.18
-31.143, 39.815, 98.603
-32.96, 40.65, 98.057
-34.786, 41.466, 97.523
-36.623, 42.257, 96.987
-38.472, 43.017, 96.439
-40.337, 43.74, 95.867
-42.218, 44.418, 95.265
-44.117, 45.045, 94.626
-46.035, 45.613, 93.949
-47.971, 46.114, 93.234
-49.925, 46.54, 92.489
-51.896, 46.88, 91.728
-53.88, 47.125, 90.971
-55.875, 47.265, 90.252
-57.875, 47.291, 90.252
-59.873, 47.189, 89.608
-61.859, 46.956, 89.087
-61.667, 46.857, 100
-59.668, 46.94, 100
-57.67, 47.023, 100
-55.672, 47.106, 100
-53.674, 47.19, 100
-51.675, 47.273, 100
-49.677, 47.356, 100
-47.679, 47.439, 100
-45.68, 47.523, 100
-43.682, 47.606, 100
-41.684, 47.689, 100
-39.686, 47.772, 100
-37.687, 47.856, 100
-35.689, 47.939, 100
-33.691, 48.022, 100
-31.693, 48.106, 97.697
-30.402, 47.436, 95.789
-30.34, 45.437, 95.103
